RecordID,EmployeeID,Date,HoursWorked,Project,Task,Location,Billable,Rate,Cost
2891,338,12/1/2024,8,ClientA,strategy,Hybrid,Yes,45,360
2892,813,1/19/2024,10,ClientA,through,Remote,Yes,60,600
2893,449,10/11/2024,8,Research,send,Remote,No,75,600
2894,235,11/19/2024,9,ClientA,else,Onsite,Yes,75,675
2895,641,10/26/2024,8,ClientA,fish,Remote,Yes,60,480
2896,326,5/12/2024,8,Research,happy,Onsite,No,45,360
2897,531,11/1/2024,7,CLIENT A,significant,Onsite,Yes,30,210
2898,692,11/26/2023,10,CLIENT A,behind,Hybrid,No,60,600
2899,643,4/30/2025,7,ProjectX,ok,Remote,No,60,420
2900,59,11/18/2023,9,CLIENT A,decade,Remote,Yes,30,270
2901,967,12/21/2024,10,ProjectX,program,Onsite,Yes,75,750
2902,340,6/14/2024,7,CLIENT A,piece,Onsite,No,45,315
2903,507,5/26/2024,9,clienta,society,Remote,No,75,675
2904,604,12/23/2024,6,Research,per,Hybrid,No,75,450
2905,428,3/20/2025,7,ProjectX,modern,Remote,Yes,75,525
2906,703,8/27/2024,7,CLIENT A,ask,Onsite,No,60,420
2907,142,4/13/2024,6,ProjectX,politics,Onsite,No,45,270
2908,991,12/21/2023,9,ProjectX,can,Hybrid,No,60,540
2909,655,5/30/2025,10,clienta,think,Hybrid,No,75,750
2910,808,8/3/2024,9,Research,why,Hybrid,Yes,60,540
2911,671,3/7/2024,8,ClientA,service,Hybrid,Yes,30,240
2912,96,2/19/2024,10,ClientA,charge,Remote,No,75,750
2913,249,7/13/2025,8,Internal,role,Hybrid,Yes,30,240
2914,725,6/16/2024,7,CLIENT A,station,Onsite,No,45,315
2915,302,12/29/2024,6,ProjectX,sea,Onsite,Yes,75,450
2916,604,12/9/2023,10,ProjectX,organization,Hybrid,Yes,30,300
2917,399,6/14/2025,8,ClientA,attorney,Hybrid,Yes,75,600
2918,122,10/27/2025,9,Research,value,Remote,No,75,675
2919,740,7/10/2024,8,Research,much,Remote,Yes,45,360
2920,419,8/19/2024,6,ClientA,become,Hybrid,Yes,75,450
2921,651,3/7/2025,8,clienta,evening,Onsite,No,45,360
2922,488,12/7/2024,9,ProjectX,push,Remote,Yes,45,405
2923,232,9/7/2025,10,ProjectX,economy,Remote,No,30,300
2924,17,11/9/2023,8,Research,start,Onsite,Yes,75,600
2925,931,5/13/2024,9,clienta,food,Remote,Yes,60,540
2926,447,11/23/2024,8,clienta,improve,Hybrid,Yes,30,240
2927,115,2/24/2024,6,CLIENT A,success,Hybrid,Yes,75,450
2928,378,1/5/2024,9,ClientA,truth,Onsite,Yes,75,675
2929,407,2/11/2024,6,ProjectX,century,Onsite,Yes,60,360
2930,91,7/22/2024,7,Research,that,Hybrid,No,60,420
2931,863,8/25/2024,9,ProjectX,suggest,Onsite,Yes,30,270
2932,594,10/24/2024,7,Internal,computer,Remote,No,30,210
2933,380,2/17/2025,9,Research,attention,Hybrid,Yes,60,540
2934,960,2/15/2024,8,clienta,institution,Hybrid,No,60,480
2935,658,1/21/2024,10,Research,key,Onsite,No,75,750
2936,266,6/7/2024,7,CLIENT A,whatever,Hybrid,Yes,75,525
2937,541,1/30/2024,10,ClientA,include,Onsite,No,60,600
2938,545,11/7/2024,9,Internal,specific,Onsite,No,75,675
2939,795,12/29/2023,9,clienta,likely,Remote,No,45,405
2940,821,8/9/2025,6,ProjectX,military,Remote,No,30,180
2941,939,8/28/2024,6,clienta,allow,Onsite,No,45,270
2942,331,5/22/2025,7,CLIENT A,television,Onsite,Yes,30,210
2943,127,6/12/2024,8,CLIENT A,tonight,Hybrid,No,75,600
2944,506,3/17/2024,8,ProjectX,exist,Hybrid,Yes,75,600
2945,317,2/25/2024,10,clienta,rest,Hybrid,Yes,60,600
2946,746,7/19/2025,9,CLIENT A,those,Remote,Yes,30,270
2947,683,7/13/2024,10,Internal,food,Hybrid,Yes,30,300
2948,185,3/29/2024,10,ProjectX,beat,Onsite,No,30,300
2949,276,8/29/2024,10,ProjectX,executive,Hybrid,No,60,600
2950,475,12/5/2024,8,ProjectX,have,Onsite,No,30,240
2951,377,1/16/2024,7,ProjectX,west,Remote,No,75,525
2952,935,11/15/2023,7,clienta,statement,Hybrid,Yes,75,525
2953,25,3/14/2024,9,CLIENT A,stuff,Onsite,No,45,405
2954,185,7/10/2025,8,ClientA,throughout,Remote,No,60,480
2955,179,12/3/2023,6,ProjectX,certainly,Hybrid,Yes,60,360
2956,135,9/26/2025,9,ClientA,trouble,Remote,No,30,270
2957,875,4/30/2025,6,Research,likely,Hybrid,No,60,360
2958,232,6/24/2025,6,Internal,south,Onsite,No,75,450
2959,978,6/22/2024,10,Internal,heavy,Onsite,Yes,45,450
2960,626,7/17/2024,8,clienta,spring,Onsite,Yes,30,240
2961,58,5/30/2024,7,clienta,allow,Remote,No,60,420
2962,687,9/9/2025,8,clienta,night,Remote,No,45,360
2963,651,3/25/2025,7,ProjectX,card,Remote,No,45,315
2964,871,1/16/2025,7,clienta,product,Onsite,Yes,30,210
2965,721,9/14/2024,6,Internal,sister,Hybrid,No,30,180
2966,508,10/16/2024,10,Internal,she,Remote,No,45,450
2967,208,1/22/2025,9,CLIENT A,look,Onsite,Yes,30,270
2968,307,10/24/2024,7,ProjectX,north,Remote,No,75,525
2969,73,5/21/2025,9,Research,difference,Onsite,Yes,30,270
2970,802,4/11/2025,10,clienta,suggest,Remote,Yes,30,300
2971,438,6/21/2025,9,ClientA,eye,Hybrid,No,75,675
2972,336,4/4/2025,10,Research,although,Remote,No,30,300
2973,498,1/15/2025,6,ClientA,majority,Hybrid,No,60,360
2974,155,11/15/2023,9,Research,must,Remote,No,75,675
2975,280,7/2/2025,8,clienta,soldier,Onsite,No,60,480
2976,62,5/11/2024,7,CLIENT A,would,Remote,No,75,525
2977,268,4/29/2024,10,clienta,star,Onsite,No,45,450
2978,717,4/27/2024,7,Internal,amount,Remote,No,75,525
2979,490,8/18/2024,10,ProjectX,painting,Hybrid,Yes,45,450
2980,504,5/15/2024,8,Research,ok,Onsite,Yes,60,480
2981,165,1/25/2024,10,Internal,five,Hybrid,No,75,750
2982,737,11/22/2023,10,ProjectX,produce,Hybrid,No,60,600
2983,372,8/31/2025,9,ClientA,simple,Onsite,No,30,270
2984,758,7/6/2025,10,ClientA,visit,Remote,Yes,30,300
2985,242,3/7/2024,7,ClientA,meeting,Remote,Yes,75,525
2986,623,4/27/2024,10,Internal,exist,Onsite,Yes,45,450
2987,433,6/4/2024,9,ClientA,of,Onsite,No,75,675
2988,701,9/30/2025,7,ProjectX,table,Onsite,Yes,75,525
2989,451,9/13/2025,7,Research,contain,Remote,Yes,75,525
2990,31,12/28/2023,7,ProjectX,sense,Hybrid,No,60,420
2991,478,10/20/2024,10,CLIENT A,senior,Onsite,Yes,75,750
2992,465,12/3/2024,9,Internal,soon,Remote,No,75,675
2993,351,10/22/2024,9,ClientA,than,Hybrid,Yes,75,675
2994,546,12/10/2023,8,ClientA,sound,Remote,No,30,240
2995,244,8/4/2025,8,ClientA,treatment,Hybrid,Yes,45,360
2996,71,10/8/2024,7,ProjectX,determine,Onsite,No,60,420
2997,929,8/16/2025,6,ClientA,almost,Remote,No,75,450
2998,17,10/26/2025,10,Internal,international,Hybrid,No,60,600
2999,199,8/2/2024,7,CLIENT A,cell,Onsite,No,75,525
3000,505,7/1/2024,10,ClientA,condition,Hybrid,Yes,30,300
3001,383,10/9/2024,7,CLIENT A,over,Hybrid,No,60,420
3002,505,1/5/2024,7,Research,theory,Remote,Yes,30,210
3003,301,3/4/2025,9,ClientA,gun,Remote,No,30,270
3004,161,6/16/2024,7,Research,why,Hybrid,Yes,75,525
3005,307,12/23/2024,10,Internal,provide,Remote,Yes,30,300
3006,227,2/21/2024,10,CLIENT A,sing,Onsite,Yes,60,600
3007,189,3/14/2024,7,clienta,animal,Remote,No,45,315
3008,7,10/19/2025,9,ClientA,discussion,Onsite,Yes,30,270
3009,788,4/15/2025,7,CLIENT A,often,Onsite,No,60,420
3010,163,3/9/2024,9,CLIENT A,try,Hybrid,No,60,540
3011,336,2/13/2024,9,Internal,main,Remote,Yes,60,540
3012,858,11/13/2024,6,ProjectX,above,Hybrid,Yes,45,270
3013,654,11/6/2024,6,clienta,tell,Remote,No,60,360
3014,134,5/3/2025,7,ClientA,energy,Onsite,No,30,210
3015,366,10/12/2024,6,Research,eat,Remote,No,75,450
3016,500,9/18/2025,10,CLIENT A,too,Onsite,No,30,300
3017,65,7/15/2025,9,Internal,pretty,Onsite,No,75,675
3018,454,7/6/2024,7,clienta,street,Hybrid,No,75,525
3019,14,3/21/2024,7,ClientA,rich,Remote,Yes,30,210
3020,666,1/29/2024,8,CLIENT A,none,Remote,No,30,240
3021,231,8/18/2025,10,ClientA,home,Remote,No,30,300
3022,428,1/13/2024,7,ProjectX,painting,Hybrid,No,75,525
3023,511,4/11/2024,7,ProjectX,north,Hybrid,No,30,210
3024,530,4/11/2025,10,ClientA,before,Remote,Yes,45,450
3025,417,1/19/2025,8,CLIENT A,about,Remote,Yes,60,480
3026,181,12/16/2023,10,ProjectX,film,Hybrid,Yes,75,750
3027,674,2/12/2024,10,Internal,fund,Hybrid,Yes,45,450
3028,5,3/21/2024,7,clienta,security,Remote,Yes,45,315
3029,297,9/5/2024,9,ProjectX,style,Onsite,No,75,675
3030,489,4/19/2025,7,CLIENT A,class,Onsite,No,60,420
3031,520,12/6/2024,10,ClientA,should,Onsite,No,45,450
3032,991,11/27/2023,6,ClientA,bit,Hybrid,Yes,45,270
3033,491,2/29/2024,6,ClientA,student,Hybrid,No,60,360
3034,7,4/28/2024,10,ClientA,capital,Remote,No,60,600
3035,466,9/24/2025,9,Research,avoid,Remote,Yes,30,270
3036,519,12/18/2024,8,CLIENT A,believe,Remote,Yes,45,360
3037,407,4/17/2024,6,Research,story,Onsite,No,45,270
3038,139,12/30/2024,9,Internal,receive,Onsite,Yes,30,270
3039,375,9/19/2024,9,clienta,its,Remote,No,75,675
3040,163,7/1/2025,6,ProjectX,own,Hybrid,No,45,270
3041,278,2/25/2024,7,ProjectX,toward,Remote,No,75,525
3042,111,6/19/2024,7,clienta,its,Hybrid,Yes,75,525
3043,90,8/18/2025,9,ProjectX,you,Onsite,Yes,30,270
3044,751,8/4/2024,8,ProjectX,great,Onsite,Yes,45,360
3045,417,2/8/2024,10,Internal,threat,Onsite,No,30,300
3046,428,8/21/2024,9,ProjectX,throughout,Remote,Yes,30,270
3047,137,12/24/2023,9,ClientA,amount,Hybrid,Yes,60,540
3048,836,5/21/2025,9,CLIENT A,thousand,Remote,Yes,45,405
3049,689,8/29/2025,9,Internal,one,Remote,Yes,60,540
3050,814,3/9/2025,8,CLIENT A,street,Hybrid,Yes,60,480
3051,783,10/13/2024,7,Internal,central,Onsite,No,75,525
3052,271,4/18/2025,8,Internal,change,Onsite,No,45,360
3053,930,5/21/2025,6,Research,everything,Remote,Yes,60,360
3054,788,9/10/2025,9,ProjectX,scene,Hybrid,No,75,675
3055,456,3/19/2025,9,Research,fight,Remote,No,45,405
3056,595,10/19/2024,6,Internal,standard,Remote,No,60,360
3057,616,6/22/2024,10,Research,forget,Onsite,No,75,750
3058,995,7/23/2024,9,CLIENT A,sound,Onsite,No,60,540
3059,588,3/21/2025,8,Research,defense,Onsite,Yes,45,360
3060,355,9/29/2024,6,Research,personal,Onsite,Yes,45,270
3061,217,8/4/2024,10,Internal,newspaper,Hybrid,No,45,450
3062,221,5/23/2025,6,ClientA,audience,Onsite,No,45,270
3063,362,11/24/2023,8,ProjectX,base,Onsite,No,45,360
3064,281,7/20/2025,7,Internal,explain,Onsite,No,60,420
3065,164,5/28/2024,9,ClientA,beyond,Onsite,Yes,60,540
3066,529,3/20/2025,7,clienta,ability,Remote,Yes,45,315
3067,143,7/13/2025,9,ProjectX,Mr,Hybrid,No,30,270
3068,929,5/6/2024,6,ProjectX,save,Onsite,Yes,60,360
3069,716,8/29/2024,6,ProjectX,area,Remote,Yes,75,450
3070,877,6/23/2024,8,ClientA,left,Onsite,Yes,45,360
3071,437,6/24/2025,8,CLIENT A,six,Remote,Yes,45,360
3072,865,6/6/2025,10,CLIENT A,card,Hybrid,No,30,300
3073,677,6/5/2024,7,ClientA,direction,Hybrid,No,75,525
3074,210,3/21/2024,6,Internal,almost,Remote,Yes,60,360
3075,314,1/5/2025,10,Research,ago,Remote,No,75,750
3076,330,9/5/2024,7,Research,movie,Hybrid,Yes,45,315
3077,344,7/17/2024,6,CLIENT A,event,Remote,No,60,360
3078,731,11/17/2023,6,clienta,by,Hybrid,No,30,180
3079,889,1/25/2025,7,CLIENT A,indicate,Remote,Yes,30,210
3080,692,9/8/2024,7,ClientA,buy,Remote,No,45,315
3081,406,6/27/2024,10,clienta,church,Onsite,Yes,60,600
3082,833,10/24/2024,8,clienta,parent,Hybrid,No,60,480
3083,873,4/29/2024,8,Research,among,Hybrid,No,30,240
3084,916,3/26/2025,10,CLIENT A,tend,Hybrid,No,30,300
3085,196,2/28/2024,6,ProjectX,short,Remote,Yes,45,270
3086,125,11/27/2024,10,Internal,perform,Onsite,No,75,750
3087,616,7/22/2024,6,clienta,day,Remote,Yes,30,180
3088,767,1/1/2024,8,ProjectX,even,Hybrid,No,30,240
3089,284,2/4/2024,8,Internal,manage,Remote,Yes,60,480
3090,464,4/19/2024,9,ClientA,investment,Hybrid,Yes,45,405
3091,252,1/15/2024,9,Internal,child,Remote,No,30,270
3092,980,8/6/2024,7,CLIENT A,until,Hybrid,Yes,30,210
3093,717,3/21/2024,6,Internal,relate,Onsite,Yes,45,270
3094,964,2/10/2024,9,Research,animal,Remote,Yes,60,540
3095,299,8/23/2025,7,ProjectX,recognize,Hybrid,Yes,45,315
3096,890,1/8/2025,7,CLIENT A,city,Remote,No,75,525
3097,540,10/6/2025,10,CLIENT A,enjoy,Onsite,Yes,75,750
3098,785,10/21/2024,10,ProjectX,rate,Remote,No,45,450
3099,352,12/21/2023,6,ClientA,community,Hybrid,Yes,45,270
3100,787,7/22/2024,8,Research,information,Hybrid,No,75,600
3101,668,2/17/2024,10,Internal,would,Onsite,Yes,75,750
3102,231,7/26/2024,6,ProjectX,read,Onsite,No,30,180
3103,111,11/13/2023,8,CLIENT A,tend,Onsite,Yes,75,600
3104,867,1/19/2024,6,Research,cold,Onsite,No,75,450
3105,856,11/4/2025,6,ProjectX,soon,Hybrid,Yes,75,450
3106,994,4/19/2025,8,Research,safe,Hybrid,No,45,360
3107,305,6/14/2024,9,Research,time,Onsite,No,60,540
3108,959,3/16/2025,7,Internal,important,Onsite,No,75,525
3109,733,1/16/2025,6,Research,manager,Remote,Yes,60,360
3110,224,2/10/2024,7,clienta,career,Remote,Yes,45,315
3111,843,11/20/2023,9,CLIENT A,enough,Remote,Yes,75,675
3112,467,6/16/2025,9,CLIENT A,today,Hybrid,No,75,675
3113,630,2/6/2024,6,CLIENT A,among,Onsite,Yes,30,180
3114,153,8/15/2024,10,ProjectX,after,Remote,Yes,30,300
3115,333,10/3/2025,10,clienta,send,Hybrid,No,75,750
3116,80,11/8/2023,7,Research,she,Remote,No,45,315
3117,451,7/8/2024,7,ClientA,prepare,Hybrid,Yes,45,315
3118,756,1/2/2024,6,Research,discover,Onsite,Yes,75,450
3119,954,2/26/2025,8,CLIENT A,of,Onsite,No,75,600
3120,240,8/27/2024,10,Research,interesting,Hybrid,Yes,75,750
3121,278,4/17/2024,7,CLIENT A,always,Remote,No,45,315
3122,557,7/8/2024,7,Research,upon,Onsite,Yes,60,420
3123,283,4/3/2024,9,ProjectX,north,Onsite,Yes,60,540
3124,174,11/6/2024,10,ClientA,budget,Remote,No,45,450
3125,293,3/21/2025,7,Internal,drive,Remote,No,30,210
3126,543,9/5/2025,10,Research,forget,Remote,Yes,45,450
3127,652,2/18/2024,8,Internal,piece,Onsite,No,30,240
3128,354,3/3/2025,7,ProjectX,hope,Hybrid,Yes,75,525
3129,552,11/21/2024,9,Research,order,Hybrid,Yes,75,675
3130,701,1/1/2024,9,ClientA,official,Remote,No,75,675
3131,786,9/4/2025,6,ProjectX,federal,Remote,No,45,270
3132,632,1/10/2025,8,clienta,explain,Remote,No,60,480
3133,891,6/27/2024,7,CLIENT A,hard,Remote,No,60,420
3134,382,11/7/2024,6,ClientA,old,Onsite,No,30,180
3135,718,5/27/2024,7,ProjectX,expert,Onsite,Yes,75,525
3136,690,7/6/2025,9,CLIENT A,network,Remote,No,45,405
3137,733,3/13/2025,9,Research,century,Remote,Yes,75,675
3138,816,1/30/2025,8,Internal,within,Hybrid,No,45,360
3139,974,4/27/2025,9,CLIENT A,hotel,Onsite,Yes,30,270
3140,426,10/26/2024,6,CLIENT A,trouble,Onsite,Yes,60,360
3141,63,12/4/2024,8,CLIENT A,whose,Remote,Yes,30,240
3142,464,11/10/2024,7,Research,girl,Remote,Yes,30,210
3143,963,7/23/2025,9,Internal,treat,Remote,No,60,540
3144,249,2/8/2024,6,Internal,federal,Hybrid,Yes,30,180
3145,765,4/4/2025,6,ProjectX,data,Remote,No,75,450
3146,3,7/23/2024,8,ClientA,industry,Hybrid,Yes,75,600
3147,992,1/18/2024,8,Internal,society,Remote,Yes,60,480
3148,595,3/16/2025,6,Research,data,Onsite,Yes,30,180
3149,249,11/8/2023,9,CLIENT A,phone,Onsite,No,60,540
3150,290,3/5/2024,9,ProjectX,treat,Remote,Yes,30,270
3151,200,4/2/2025,10,ClientA,everybody,Hybrid,Yes,45,450
3152,565,12/6/2023,8,ClientA,discussion,Onsite,Yes,45,360
3153,774,12/20/2023,6,clienta,church,Hybrid,No,45,270
3154,475,9/13/2025,7,ProjectX,like,Onsite,Yes,30,210
3155,839,11/8/2024,7,ClientA,ever,Remote,Yes,75,525
3156,239,4/4/2024,6,Internal,which,Hybrid,No,60,360
3157,615,1/4/2025,9,ProjectX,TV,Onsite,No,30,270
3158,588,9/24/2025,6,Research,activity,Onsite,Yes,45,270
3159,913,2/6/2025,6,Internal,stand,Hybrid,Yes,45,270
3160,112,1/27/2024,6,Internal,need,Remote,No,60,360
3161,435,2/12/2024,6,ClientA,again,Remote,Yes,75,450
3162,813,5/19/2025,9,clienta,close,Hybrid,Yes,30,270
3163,227,8/12/2024,7,clienta,dark,Remote,No,60,420
3164,767,2/20/2024,8,Research,type,Remote,Yes,75,600
3165,346,12/3/2024,9,CLIENT A,key,Hybrid,Yes,45,405
3166,380,8/12/2025,6,Research,hard,Remote,Yes,75,450
3167,470,3/5/2024,7,Research,number,Onsite,Yes,45,315
3168,667,1/15/2024,6,Internal,politics,Onsite,Yes,60,360
3169,942,3/5/2024,10,ClientA,happy,Onsite,No,30,300
3170,288,1/1/2025,7,ProjectX,down,Onsite,No,30,210
3171,54,6/27/2024,10,ClientA,also,Remote,Yes,75,750
3172,482,2/15/2024,7,clienta,approach,Hybrid,Yes,60,420
3173,766,10/8/2024,10,CLIENT A,study,Hybrid,Yes,30,300
3174,948,12/12/2024,8,Internal,green,Remote,No,60,480
3175,892,7/30/2025,9,ProjectX,stock,Remote,Yes,30,270
3176,417,7/8/2025,6,Internal,popular,Onsite,No,45,270
3177,379,5/10/2025,6,clienta,drop,Onsite,Yes,30,180
3178,974,8/24/2024,6,CLIENT A,pressure,Onsite,Yes,30,180
3179,583,5/4/2024,9,clienta,black,Onsite,No,75,675
3180,893,3/2/2025,6,Internal,already,Onsite,Yes,30,180
3181,418,4/12/2025,7,Internal,sell,Remote,No,45,315
3182,774,9/20/2025,7,ClientA,occur,Onsite,No,30,210
3183,33,4/3/2025,10,clienta,impact,Hybrid,Yes,60,600
3184,170,7/28/2024,7,clienta,herself,Onsite,No,30,210
3185,92,6/9/2025,8,CLIENT A,test,Hybrid,No,60,480
3186,57,10/25/2025,9,clienta,reach,Remote,No,30,270
3187,800,7/16/2024,7,CLIENT A,son,Remote,No,30,210
3188,659,6/8/2025,9,CLIENT A,voice,Remote,Yes,45,405
3189,804,7/23/2025,8,Internal,fill,Remote,Yes,60,480
3190,792,8/16/2025,7,CLIENT A,analysis,Remote,No,60,420
3191,20,7/12/2025,7,Research,some,Hybrid,Yes,30,210
3192,609,8/17/2024,8,ClientA,wonder,Onsite,Yes,45,360
3193,348,6/5/2024,9,Internal,sport,Hybrid,No,60,540
3194,608,12/29/2023,8,ClientA,three,Remote,Yes,45,360
3195,497,8/11/2025,8,clienta,certainly,Onsite,No,45,360
3196,686,11/4/2024,9,ClientA,trial,Onsite,No,45,405
3197,580,6/3/2025,8,clienta,instead,Hybrid,No,75,600
3198,160,6/8/2025,9,Internal,artist,Hybrid,No,45,405
3199,901,3/1/2024,8,Research,base,Hybrid,Yes,75,600
3200,693,6/18/2025,9,ProjectX,foot,Onsite,No,60,540
3201,90,5/9/2024,7,Internal,know,Hybrid,No,75,525
3202,867,3/31/2024,8,ClientA,again,Remote,No,60,480
3203,894,12/9/2023,6,CLIENT A,agreement,Hybrid,No,75,450
3204,460,6/25/2025,10,Research,religious,Remote,Yes,75,750
3205,772,10/12/2025,9,Research,table,Hybrid,No,30,270
3206,148,4/22/2024,9,CLIENT A,civil,Remote,Yes,30,270
3207,397,6/25/2025,6,CLIENT A,computer,Hybrid,No,45,270
3208,444,12/24/2023,6,Research,that,Hybrid,No,60,360
3209,297,4/5/2025,10,ClientA,history,Hybrid,Yes,45,450
3210,757,6/17/2024,9,ProjectX,support,Onsite,No,30,270
3211,236,3/1/2024,8,ClientA,while,Remote,Yes,60,480
3212,460,5/19/2024,7,clienta,station,Hybrid,No,75,525
3213,3,7/22/2024,6,clienta,system,Remote,No,60,360
3214,322,8/18/2025,9,Research,put,Remote,Yes,30,270
3215,590,3/27/2024,10,clienta,to,Onsite,No,60,600
3216,145,1/31/2024,7,clienta,whatever,Onsite,No,60,420
3217,40,10/17/2024,6,ClientA,discuss,Onsite,No,60,360
3218,202,7/23/2025,7,Internal,to,Onsite,No,75,525
3219,859,11/17/2023,8,CLIENT A,late,Remote,Yes,75,600
3220,799,6/6/2025,6,ProjectX,order,Onsite,Yes,45,270
3221,791,9/28/2024,7,ProjectX,someone,Hybrid,No,60,420
3222,288,2/25/2025,6,CLIENT A,Democrat,Onsite,Yes,30,180
3223,277,4/6/2024,7,ClientA,focus,Remote,No,30,210
3224,446,10/6/2024,8,Research,decade,Hybrid,No,30,240
3225,993,7/10/2024,6,ClientA,few,Hybrid,No,60,360
3226,734,12/18/2024,10,Internal,agree,Hybrid,Yes,45,450
3227,70,7/31/2024,7,ClientA,have,Hybrid,No,45,315
3228,693,3/17/2024,10,ClientA,already,Remote,No,30,300
3229,715,11/14/2024,10,Internal,in,Onsite,Yes,30,300
3230,849,10/27/2024,7,Research,cold,Onsite,No,45,315
3231,874,4/24/2025,9,Research,future,Remote,Yes,45,405
3232,362,9/10/2025,8,ProjectX,former,Onsite,No,60,480
3233,844,10/26/2025,6,Internal,prepare,Hybrid,No,45,270
3234,512,12/19/2024,6,ClientA,artist,Onsite,Yes,30,180
3235,948,11/16/2024,6,Research,set,Onsite,Yes,30,180
3236,883,12/12/2023,7,Research,rather,Hybrid,No,30,210
3237,904,12/27/2023,10,ClientA,method,Onsite,Yes,45,450
3238,819,6/24/2024,6,Internal,hour,Remote,No,30,180
3239,110,11/18/2023,9,ProjectX,meet,Hybrid,No,45,405
3240,802,10/14/2025,6,ProjectX,more,Onsite,Yes,60,360
3241,131,7/3/2025,9,CLIENT A,beyond,Remote,Yes,30,270
3242,602,12/19/2024,7,Internal,night,Remote,No,45,315
3243,418,10/3/2025,10,clienta,certainly,Hybrid,No,75,750
3244,556,12/2/2024,9,ProjectX,as,Remote,No,30,270
3245,989,2/28/2024,8,clienta,public,Hybrid,No,60,480
3246,545,5/27/2025,10,ClientA,agent,Remote,No,60,600
3247,696,10/31/2024,7,Research,suggest,Onsite,Yes,75,525
3248,479,2/9/2025,9,Internal,glass,Onsite,No,60,540
3249,74,2/22/2025,9,Research,bag,Hybrid,No,60,540
3250,848,2/14/2025,6,ClientA,difference,Onsite,No,75,450
3251,631,3/25/2025,10,Research,stock,Remote,Yes,60,600
3252,567,6/28/2024,9,ProjectX,may,Remote,Yes,30,270
3253,306,6/9/2025,10,clienta,can,Onsite,No,60,600
3254,663,12/18/2024,8,Internal,lawyer,Hybrid,Yes,45,360
3255,106,7/4/2024,6,clienta,white,Hybrid,No,45,270
3256,254,8/29/2024,10,ClientA,few,Remote,Yes,30,300
3257,866,11/28/2024,6,Internal,whatever,Remote,No,75,450
3258,510,9/7/2025,6,Internal,face,Remote,Yes,75,450
3259,765,3/23/2025,8,clienta,success,Remote,No,60,480
3260,202,4/25/2024,9,clienta,as,Hybrid,No,75,675
3261,621,12/2/2024,9,ProjectX,meeting,Remote,Yes,75,675
3262,873,12/26/2023,10,ClientA,former,Hybrid,No,75,750
3263,362,12/24/2024,10,CLIENT A,me,Hybrid,No,75,750
3264,475,7/11/2024,8,clienta,increase,Hybrid,Yes,60,480
3265,58,10/30/2024,8,Research,lead,Remote,Yes,60,480
3266,647,1/7/2025,10,Research,term,Onsite,No,45,450
3267,723,11/19/2023,7,CLIENT A,white,Hybrid,No,60,420
3268,200,3/4/2025,7,ProjectX,still,Hybrid,No,45,315
3269,932,11/11/2024,6,clienta,perhaps,Onsite,No,30,180
3270,441,1/4/2025,9,ClientA,morning,Remote,Yes,60,540
3271,468,12/3/2024,10,Internal,deal,Remote,Yes,45,450
3272,291,4/27/2025,10,clienta,great,Remote,Yes,45,450
3273,893,10/27/2024,6,CLIENT A,risk,Remote,Yes,60,360
3274,252,1/4/2024,9,CLIENT A,health,Onsite,Yes,30,270
3275,206,7/28/2024,8,Research,hard,Onsite,Yes,45,360
3276,654,11/16/2024,7,Research,nice,Remote,No,45,315
3277,368,3/27/2024,8,ClientA,past,Onsite,Yes,30,240
3278,722,9/23/2025,9,ClientA,property,Hybrid,Yes,30,270
3279,506,2/29/2024,10,Research,draw,Hybrid,Yes,75,750
3280,298,1/29/2025,7,ClientA,building,Onsite,No,30,210
3281,155,12/20/2024,8,CLIENT A,risk,Hybrid,Yes,45,360
3282,78,6/22/2024,10,clienta,partner,Hybrid,No,75,750
3283,398,6/14/2024,7,Research,onto,Onsite,Yes,60,420
3284,95,3/16/2025,8,Research,commercial,Hybrid,No,45,360
3285,279,4/18/2025,9,Research,knowledge,Remote,Yes,45,405
3286,131,4/26/2025,7,CLIENT A,side,Onsite,Yes,60,420
3287,516,4/9/2024,7,Research,chair,Remote,No,30,210
3288,229,4/17/2025,10,ProjectX,parent,Onsite,No,45,450
3289,748,6/2/2024,9,CLIENT A,medical,Remote,No,75,675
3290,226,6/21/2025,8,clienta,heavy,Hybrid,Yes,75,600
3291,733,4/21/2025,8,ProjectX,body,Onsite,Yes,60,480
3292,941,1/26/2024,10,Research,allow,Remote,No,75,750
3293,839,7/27/2025,6,Research,side,Onsite,No,30,180
3294,568,12/20/2023,10,CLIENT A,deal,Hybrid,Yes,75,750
3295,573,1/8/2024,10,CLIENT A,again,Hybrid,Yes,30,300
3296,705,2/25/2025,8,CLIENT A,present,Onsite,No,45,360
